ResortName,RoomID,ArrivalDate,ResStatus,Roomtype_Holi,No_of_days_holidayed
Bangalore,10498,4/8/2013,Cancelled,STU,5
Bangalore,10499,1/21/2013,Confirmed,STU,4
Bangalore,10500,1/19/2013,Cancelled,STU,7
Bangalore,10501,4/17/2013,Cancelled,1BR,2
Bangalore,10502,5/1/2013,Confirmed,1BR,3
Bangalore,10503,4/19/2013,Confirmed,STU,3
Bangalore,10504,1/6/2013,Confirmed,STU,2
Bangalore,10505,1/6/2013,Confirmed,STU,2
Bangalore,10506,1/22/2013,Cancelled,STU,4
Bangalore,10507,5/28/2013,Cancelled,STU,3
Bangalore,10508,5/28/2013,Cancelled,STU,3
Bangalore,10509,4/11/2013,Cancelled,STU,3
Bangalore,10510,1/18/2013,Cancelled,STU,3
Bangalore,10511,1/30/2013,Cancelled,STU,3
Bangalore,10512,6/5/2013,Cancelled,HU,3
Bangalore,10513,6/5/2013,Cancelled,HU,3
Bangalore,10514,6/25/2013,Cancelled,1BR,4
Bangalore,10515,4/21/2013,Confirmed,HU,3
Bangalore,10516,4/21/2013,Confirmed,HU,3
Bangalore,10517,5/19/2013,Cancelled,1BR,4
Bangalore,10518,5/22/2013,Cancelled,HU,2
Bangalore,10519,5/22/2013,Cancelled,HU,2
Bangalore,10520,6/14/2013,Cancelled,1BR,3
Bangalore,10521,5/27/2013,Cancelled,HU,2
Bangalore,10522,5/27/2013,Cancelled,HU,2
Bangalore,10523,2/7/2013,Confirmed,STU,3
Bangalore,10524,1/31/2013,Confirmed,STU,2
Bangalore,10525,6/25/2013,Cancelled,1BR,3
Bangalore,10526,1/20/2013,No Show,HU,2
Bangalore,10527,1/19/2013,Confirmed,HU,2
Bangalore,10528,2/12/2013,Cancelled,STU,3
Bangalore,10529,1/6/2013,Confirmed,HU,3
Bangalore,10530,6/6/2013,Cancelled,STU,3
Bangalore,10531,3/3/2013,Confirmed,STU,4
Bangalore,10532,6/29/2013,Cancelled,STU,2
Bangalore,10533,4/2/2013,Confirmed,STU,3
Bangalore,10534,3/6/2013,Confirmed,STU,3
Bangalore,10535,3/14/2013,Confirmed,HU,2
Bangalore,10536,3/14/2013,Confirmed,HU,2
Bangalore,10537,3/14/2013,Confirmed,HU,2
Bangalore,10538,3/14/2013,Confirmed,HU,2
Bangalore,10539,3/14/2013,Confirmed,HU,2
Bangalore,10540,6/6/2013,Cancelled,STU,3
Bangalore,10541,1/20/2013,Confirmed,STU,5
Bangalore,10542,4/22/2013,Confirmed,STU,5
Bangalore,10543,3/4/2013,Cancelled,STU,3
Bangalore,10544,2/5/2013,Confirmed,2BR,3
Bangalore,10545,1/16/2013,Confirmed,STU,4
Bangalore,10546,4/2/2013,Confirmed,STU,3
Bangalore,10547,1/24/2013,Confirmed,STU,3
Bangalore,10548,1/24/2013,Confirmed,STU,3
Bangalore,10549,1/18/2013,Confirmed,STU,3
Bangalore,10550,4/21/2013,Confirmed,STU,3
Bangalore,10551,1/16/2013,Confirmed,STU,3
Bangalore,10552,1/16/2013,Confirmed,STU,3
Bangalore,10553,1/19/2013,Confirmed,1BR,3
Bangalore,10554,6/29/2013,Cancelled,HU,3
Bangalore,10555,6/29/2013,Cancelled,HU,3
Bangalore,10556,5/30/2013,Cancelled,STU,3
Bangalore,10557,5/28/2013,Confirmed,STU,3
Bangalore,10558,3/6/2013,Confirmed,STU,2
Bangalore,10559,2/24/2013,Confirmed,STU,2
Bangalore,10560,2/24/2013,Confirmed,HU,2
Bangalore,10561,3/18/2013,Confirmed,STU,3
Bangalore,10562,6/29/2013,Confirmed,HU,2
Bangalore,10563,6/29/2013,Confirmed,HU,2
Bangalore,10564,2/6/2013,Cancelled,STU,2
Bangalore,10565,1/14/2013,Confirmed,HU,3
Bangalore,10566,1/14/2013,Confirmed,HU,3
Bangalore,10567,1/14/2013,Confirmed,HU,3
Bangalore,10568,1/14/2013,Confirmed,HU,3
Bangalore,10569,3/6/2013,Cancelled,2BR,2
Bangalore,10570,4/21/2013,Cancelled,STU,3
Bangalore,10571,5/28/2013,Confirmed,STU,5
Bangalore,10572,2/6/2013,Confirmed,HU,2
Bangalore,10573,2/6/2013,Confirmed,HU,2
Bangalore,10574,4/8/2013,Confirmed,STU,3
Bangalore,10575,4/8/2013,Confirmed,STU,3
Bangalore,10576,1/23/2013,Confirmed,STU,3
Bangalore,10577,1/14/2013,Confirmed,2BR,3
Bangalore,10578,6/29/2013,Cancelled,STU,3
Bangalore,10579,6/3/2013,Cancelled,STU,3
Bangalore,10580,1/9/2013,Confirmed,STU,3
Bangalore,10581,6/3/2013,Confirmed,STU,3
Bangalore,10582,1/10/2013,Confirmed,2BR,4
Bangalore,10583,1/5/2013,Confirmed,HU,3
Bangalore,10584,1/5/2013,Confirmed,HU,3
Bangalore,10585,1/5/2013,Confirmed,HU,3
Bangalore,10586,1/6/2013,Confirmed,HU,3
Bangalore,10587,1/5/2013,Confirmed,STU,3
Bangalore,10588,3/12/2013,Cancelled,HU,2
Bangalore,10589,3/12/2013,Cancelled,HU,2
Bangalore,10590,6/29/2013,Cancelled,1BR,2
Bangalore,10591,6/29/2013,Cancelled,STU,2
Bangalore,10592,1/20/2013,Confirmed,STU,3
Bangalore,10593,1/11/2013,Confirmed,STU,3
Bangalore,10594,6/2/2013,Confirmed,STU,6
Bangalore,10595,6/2/2013,Confirmed,STU,6
Bangalore,10596,5/29/2013,Cancelled,STU,3
Bangalore,10597,1/8/2013,Confirmed,HU,3
Bangalore,10598,5/18/2013,Cancelled,STU,4
Bangalore,10599,1/8/2013,Confirmed,HU,3
Bangalore,10600,1/8/2013,Confirmed,HU,3
Bangalore,10601,3/25/2013,Confirmed,HU,3
Bangalore,10602,3/25/2013,Confirmed,HU,3
Bangalore,10603,3/20/2013,No Show,STU,1
Bangalore,10604,1/20/2013,Confirmed,STU,5
Bangalore,10605,6/3/2013,Cancelled,STU,3
Bangalore,10606,5/30/2013,Cancelled,STU,3
Bangalore,10607,1/25/2013,Confirmed,STU,3
Bangalore,10608,4/22/2013,Cancelled,HU,3
Bangalore,10609,4/22/2013,Cancelled,HU,3
Bangalore,10610,1/16/2013,Confirmed,STU,3
Bangalore,10611,5/22/2013,Confirmed,STU,3
Bangalore,10612,1/16/2013,Confirmed,STU,3
Bangalore,10613,3/4/2013,Cancelled,HU,4
Bangalore,10614,2/9/2013,Cancelled,STU,3
Bangalore,10615,2/7/2013,Cancelled,2BR,1
Bangalore,10616,1/11/2013,Confirmed,STU,2
Bangalore,10617,2/7/2013,Confirmed,2BR,2
Bangalore,10618,2/8/2013,Confirmed,STU,2
Bangalore,10619,5/22/2013,Confirmed,STU,3
Bangalore,10620,6/2/2013,Cancelled,STU,3
Bangalore,10621,3/21/2013,Confirmed,HU,2
Bangalore,10622,2/11/2013,Confirmed,1BR,3
Bangalore,10623,3/27/2013,Cancelled,STU,3
Bangalore,10624,3/24/2013,Cancelled,STU,3
Bangalore,10625,2/7/2013,Confirmed,HU,1
Bangalore,10626,5/23/2013,Cancelled,1BR,3
Bangalore,10627,5/22/2013,Cancelled,HU,3
Bangalore,10628,2/3/2013,Confirmed,2BR,3
Bangalore,10629,3/18/2013,Confirmed,STU,3
Bangalore,10630,3/18/2013,Confirmed,STU,3
Bangalore,10631,3/10/2013,Confirmed,HU,4
Bangalore,10632,3/10/2013,Confirmed,STU,4
Bangalore,10633,3/10/2013,Confirmed,STU,4
Bangalore,10634,3/31/2013,Confirmed,HU,3
Bangalore,10635,5/29/2013,No Show,STU,2
Bangalore,10636,4/13/2013,Confirmed,STU,3
Bangalore,10637,3/13/2013,Confirmed,STU,3
Bangalore,10638,3/13/2013,Confirmed,STU,3
Bangalore,10639,1/21/2013,Confirmed,STU,3
Bangalore,10640,5/11/2013,Cancelled,1BR,3
Bangalore,10641,6/7/2013,Confirmed,HU,2
Bangalore,10642,6/7/2013,Confirmed,HU,2
Bangalore,10643,6/2/2013,Confirmed,STU,5
Bangalore,10644,1/20/2013,Confirmed,HU,2
Bangalore,10645,1/20/2013,Confirmed,HU,2
Bangalore,10646,3/19/2013,Confirmed,STU,3
Bangalore,10647,1/29/2013,Confirmed,STU,3
Bangalore,10648,2/19/2013,Confirmed,HU,3
Bangalore,10649,3/25/2013,Cancelled,STU,3
Bangalore,10650,5/1/2013,Confirmed,STU,3
Bangalore,10651,6/2/2013,Cancelled,STU,3
Bangalore,10652,6/2/2013,Cancelled,STU,3
Bangalore,10653,4/12/2013,Confirmed,STU,3
Bangalore,10654,4/30/2013,Cancelled,STU,4
Bangalore,10655,6/7/2013,Cancelled,2BR,4
Bangalore,10656,6/29/2013,Cancelled,STU,4
Bangalore,10657,4/8/2013,Cancelled,STU,2
Bangalore,10658,4/8/2013,Cancelled,STU,3
Bangalore,10659,4/8/2013,Confirmed,STU,3
Bangalore,10660,4/8/2013,Confirmed,HU,3
Bangalore,10661,5/21/2013,Cancelled,STU,2
Bangalore,10662,4/24/2013,Confirmed,STU,3
Bangalore,10663,4/24/2013,Confirmed,STU,3
Bangalore,10664,2/16/2013,Confirmed,HU,2
Bangalore,10665,5/20/2013,Cancelled,STU,1
Bangalore,10666,1/26/2013,No Show,1BR,1
Bangalore,10667,3/17/2013,Confirmed,STU,2
Bangalore,10668,4/13/2013,Confirmed,STU,4
Bangalore,10669,5/20/2013,Cancelled,STU,1
Bangalore,10670,4/27/2013,Confirmed,STU,4
Bangalore,10671,1/19/2013,Confirmed,1BR,2
Bangalore,10672,6/21/2013,Confirmed,HU,2
Bangalore,10673,6/21/2013,Confirmed,HU,2
Bangalore,10674,1/13/2013,Confirmed,STU,3
Bangalore,10675,4/8/2013,Confirmed,STU,3
Bangalore,10676,6/21/2013,Cancelled,HU,3
Bangalore,10677,6/21/2013,Cancelled,HU,3
Bangalore,10678,6/29/2013,Confirmed,STU,4
Bangalore,10679,6/29/2013,Confirmed,STU,4
Bangalore,10680,1/16/2013,No Show,HU,1
Bangalore,10681,4/29/2013,Confirmed,2BR,5
Bangalore,10682,4/8/2013,Cancelled,HU,4
Bangalore,10683,4/8/2013,Cancelled,HU,4
Bangalore,10684,1/14/2013,Confirmed,1BR,3
Bangalore,10685,1/10/2013,Confirmed,2BR,2
Bangalore,10686,3/3/2013,Confirmed,STU,3
Bangalore,10687,3/3/2013,Confirmed,STU,3
Bangalore,10688,2/19/2013,Confirmed,HU,2
Bangalore,10689,1/12/2013,No Show,STU,1
Bangalore,10690,1/28/2013,Confirmed,STU,4
Bangalore,10691,1/28/2013,Confirmed,STU,4
Bangalore,10692,4/2/2013,Cancelled,HU,3
Bangalore,10693,4/2/2013,Cancelled,HU,3
Bangalore,10694,5/2/2013,Cancelled,1BR,3
Bangalore,10695,5/1/2013,Cancelled,STU,3
Bangalore,10696,3/11/2013,Confirmed,STU,2
Bangalore,10697,3/11/2013,Confirmed,STU,2
Bangalore,10698,6/29/2013,Cancelled,2BR,4
Bangalore,10699,5/23/2013,Cancelled,HU,3
Bangalore,10700,5/23/2013,Cancelled,HU,3
Bangalore,10701,3/25/2013,Cancelled,STU,3
Bangalore,10702,3/15/2013,Confirmed,HU,2
Bangalore,10703,3/15/2013,Confirmed,HU,2
Bangalore,10704,1/30/2013,Confirmed,STU,3
Bangalore,10705,5/27/2013,Confirmed,2BR,3
Bangalore,10706,5/27/2013,Confirmed,HU,3
Bangalore,10707,3/11/2013,Cancelled,STU,3
Bangalore,10708,3/11/2013,Cancelled,STU,3
Bangalore,10709,3/11/2013,Cancelled,STU,3
Bangalore,10710,4/13/2013,Cancelled,HU,3
Bangalore,10711,4/2/2013,Confirmed,STU,1
Bangalore,10712,1/25/2013,Confirmed,STU,1
Bangalore,10713,1/18/2013,Confirmed,STU,3
Bangalore,10714,1/18/2013,Confirmed,HU,3
Bangalore,10715,6/3/2013,Cancelled,STU,5
Bangalore,10716,2/20/2013,Cancelled,HU,3
Bangalore,10717,1/17/2013,Confirmed,HU,2
Bangalore,10718,2/19/2013,Cancelled,HU,3
Bangalore,10719,1/24/2013,No Show,STU,1
Bangalore,10720,2/19/2013,Confirmed,STU,1
Bangalore,10721,2/21/2013,Confirmed,STU,2
Bangalore,10722,1/22/2013,Confirmed,STU,3
Bangalore,10723,1/25/2013,Confirmed,STU,3
Bangalore,10724,1/25/2013,Cancelled,STU,3
Bangalore,10725,1/15/2013,Confirmed,HU,4
Bangalore,10726,1/15/2013,Confirmed,STU,4
Bangalore,10727,1/16/2013,Confirmed,HU,4
Bangalore,10728,1/16/2013,Confirmed,STU,4
Bangalore,10729,1/25/2013,Confirmed,STU,2
Bangalore,10730,3/11/2013,Confirmed,STU,3
Bangalore,10731,6/3/2013,Cancelled,STU,4
Bangalore,10732,1/25/2013,Confirmed,STU,3
Bangalore,10733,1/16/2013,Confirmed,1BR,2
Bangalore,10734,1/17/2013,Confirmed,STU,2
Bangalore,10735,2/10/2013,Confirmed,STU,1
Bangalore,10736,1/20/2013,Confirmed,2BR,2
Bangalore,10737,1/17/2013,Cancelled,HU,2
Bangalore,10738,2/18/2013,Confirmed,HU,4
Bangalore,10739,2/18/2013,Confirmed,STU,4
Bangalore,10740,4/1/2013,Cancelled,HU,3
Bangalore,10741,1/25/2013,Confirmed,STU,3
Bangalore,10742,1/25/2013,Confirmed,STU,3
Bangalore,10743,4/24/2013,Confirmed,2BR,4
Bangalore,10744,1/11/2013,Confirmed,HU,1
Bangalore,10745,6/7/2013,Cancelled,1BR,5
Bangalore,10746,1/10/2013,Confirmed,HU,1
Bangalore,10747,1/16/2013,Confirmed,STU,2
Bangalore,10748,1/16/2013,Confirmed,STU,2
Bangalore,10749,1/20/2013,Confirmed,HU,2
Bangalore,10750,1/20/2013,Confirmed,HU,2
Bangalore,10751,1/22/2013,Confirmed,HU,2
Bangalore,10752,3/18/2013,Confirmed,HU,3
Bangalore,10753,3/18/2013,Confirmed,HU,3
Bangalore,10754,3/18/2013,Confirmed,HU,3
Bangalore,10755,4/13/2013,Cancelled,STU,4
Bangalore,10756,6/7/2013,Cancelled,1BR,3
Bangalore,10757,1/25/2013,Cancelled,HU,1
Bangalore,10758,4/1/2013,Cancelled,HU,3
Bangalore,10759,4/1/2013,Cancelled,HU,3
Bangalore,10760,1/25/2013,Cancelled,1BR,3
Bangalore,10761,1/27/2013,Cancelled,HU,3
Bangalore,10762,3/12/2013,Confirmed,STU,3
Bangalore,10763,3/12/2013,Confirmed,STU,3
Bangalore,10764,1/24/2013,Confirmed,STU,3
Bangalore,10765,2/2/2013,Cancelled,STU,1
Bangalore,10766,1/25/2013,Confirmed,STU,2
Bangalore,10767,4/28/2013,Cancelled,HU,1
Bangalore,10768,2/11/2013,Confirmed,STU,1
Bangalore,10769,1/27/2013,No Show,HU,1
Bangalore,10770,2/3/2013,Confirmed,STU,1
Bangalore,10771,2/3/2013,Confirmed,STU,1
Bangalore,10772,1/12/2013,No Show,STU,1
Bangalore,10773,2/22/2013,Confirmed,STU,1
Bangalore,10774,4/12/2013,Cancelled,STU,3
Bangalore,10775,2/12/2013,Confirmed,STU,3
Bangalore,10776,1/24/2013,Confirmed,STU,2
Bangalore,10777,1/25/2013,No Show,HU,2
Bangalore,10778,1/25/2013,Confirmed,STU,2
Bangalore,10779,4/9/2013,Confirmed,STU,3
Bangalore,10780,3/13/2013,Confirmed,STU,3
Bangalore,10781,6/29/2013,Cancelled,2BR,3
Bangalore,10782,1/27/2013,Cancelled,STU,4
Bangalore,10783,1/29/2013,Cancelled,HU,4
Bangalore,10784,1/29/2013,Cancelled,HU,4
Bangalore,10785,3/8/2013,Cancelled,STU,2
Bangalore,10786,4/21/2013,Confirmed,STU,4
Bangalore,10787,4/28/2013,Cancelled,2BR,3
Bangalore,10788,6/4/2013,Cancelled,1BR,3
Bangalore,10789,3/13/2013,No Show,STU,1
Bangalore,10790,3/13/2013,No Show,STU,1
Bangalore,10791,3/13/2013,No Show,STU,1
Bangalore,10792,3/13/2013,No Show,STU,1
Bangalore,10793,3/13/2013,No Show,STU,1
Bangalore,10794,3/13/2013,No Show,HU,1
Bangalore,10795,6/4/2013,Cancelled,STU,3
Bangalore,10796,3/12/2013,Confirmed,2BR,2
Bangalore,10797,5/10/2013,Cancelled,STU,3
Bangalore,10798,5/10/2013,Cancelled,STU,3
Bangalore,10799,1/31/2013,Confirmed,STU,2
Bangalore,10800,1/19/2013,Confirmed,STU,4
Bangalore,10801,3/14/2013,Confirmed,STU,2
Bangalore,10802,1/14/2013,Confirmed,HU,1
Bangalore,10803,6/13/2013,Confirmed,STU,3
Bangalore,10804,2/1/2013,Confirmed,1BR,2
Bangalore,10805,3/4/2013,Confirmed,HU,2
Bangalore,10806,3/4/2013,Confirmed,HU,2
Bangalore,10807,3/4/2013,Confirmed,HU,2
Bangalore,10808,4/8/2013,Confirmed,STU,2
Bangalore,10809,3/13/2013,Cancelled,STU,3
Bangalore,10810,1/20/2013,Confirmed,2BR,2
Bangalore,10811,3/6/2013,Cancelled,HU,3
Bangalore,10812,1/20/2013,Confirmed,STU,2
Bangalore,10813,4/27/2013,Confirmed,STU,2
Bangalore,10814,5/1/2013,Confirmed,STU,3
Bangalore,10815,3/9/2013,Confirmed,STU,1
Bangalore,10816,2/20/2013,Confirmed,STU,1
Bangalore,10817,3/19/2013,Cancelled,2BR,2
Bangalore,10818,3/25/2013,Confirmed,STU,3
Bangalore,10819,3/6/2013,Cancelled,HU,3
Bangalore,10820,3/4/2013,Confirmed,HU,3
Bangalore,10821,3/4/2013,Confirmed,HU,3
Bangalore,10822,4/8/2013,Cancelled,STU,3
Bangalore,10823,6/2/2013,Confirmed,HU,3
Bangalore,10824,6/3/2013,Confirmed,HU,3
Bangalore,10825,2/4/2013,Confirmed,HU,2
Bangalore,10826,1/21/2013,Confirmed,STU,3
Bangalore,10827,1/23/2013,Confirmed,STU,3
Bangalore,10828,1/22/2013,Confirmed,HU,3
Bangalore,10829,2/20/2013,Cancelled,HU,2
Bangalore,10830,4/2/2013,Cancelled,STU,4
Bangalore,10831,4/2/2013,Cancelled,STU,4
Bangalore,10832,3/18/2013,Confirmed,HU,4
Bangalore,10833,3/18/2013,Confirmed,HU,4
Bangalore,10834,3/11/2013,Cancelled,HU,4
Bangalore,10835,3/11/2013,Cancelled,HU,4
Bangalore,10836,2/20/2013,Confirmed,HU,3
Bangalore,10837,1/25/2013,Confirmed,1BR,1
Bangalore,10838,1/25/2013,Confirmed,STU,1
Bangalore,10839,1/29/2013,Confirmed,STU,3
Bangalore,10840,4/29/2013,Cancelled,HU,4
Bangalore,10841,4/29/2013,Cancelled,HU,4
Bangalore,10842,5/1/2013,Cancelled,HU,4
Bangalore,10843,3/18/2013,Confirmed,STU,3
Bangalore,10844,6/10/2013,Cancelled,1BR,3
Bangalore,10845,6/29/2013,Cancelled,STU,2
Bangalore,10846,6/29/2013,Cancelled,STU,2
Bangalore,10847,6/29/2013,Cancelled,STU,2
Bangalore,10848,6/29/2013,Cancelled,STU,2
Bangalore,10849,1/18/2013,Cancelled,STU,3
Bangalore,10850,3/19/2013,Confirmed,1BR,3
Bangalore,10851,2/15/2013,Cancelled,STU,2
Bangalore,10852,3/6/2013,Confirmed,HU,3
Bangalore,10853,3/6/2013,Confirmed,HU,3
Bangalore,10854,3/6/2013,Confirmed,HU,3
Bangalore,10855,6/29/2013,Cancelled,STU,7
Bangalore,10856,3/5/2013,Cancelled,HU,3
Bangalore,10857,1/23/2013,Confirmed,STU,2
Bangalore,10858,4/21/2013,Confirmed,STU,5
Bangalore,10859,4/3/2013,Cancelled,STU,2
Bangalore,10860,3/20/2013,Confirmed,HU,3
Bangalore,10861,3/20/2013,Confirmed,HU,3
Bangalore,10862,3/20/2013,No Show,STU,1
Bangalore,10863,2/4/2013,Confirmed,HU,4
Bangalore,10864,2/2/2013,Confirmed,STU,2
Bangalore,10865,2/15/2013,Cancelled,STU,2
Bangalore,10866,6/5/2013,Confirmed,1BR,3
Bangalore,10867,2/9/2013,Cancelled,STU,1
Bangalore,10868,4/8/2013,Confirmed,HU,2
Bangalore,10869,1/13/2013,Confirmed,1BR,3
Bangalore,10870,1/13/2013,Confirmed,1BR,3
Bangalore,10871,1/15/2013,Confirmed,STU,3
Bangalore,10872,3/13/2013,Confirmed,HU,2
Bangalore,10873,5/25/2013,Cancelled,HU,2
Bangalore,10874,5/25/2013,Cancelled,HU,2
Bangalore,10875,2/12/2013,Confirmed,1BR,3
Bangalore,10876,6/29/2013,Confirmed,2BR,3
Bangalore,10877,6/4/2013,Cancelled,2BR,3
Bangalore,10878,3/6/2013,Confirmed,2BR,2
Bangalore,10879,2/2/2013,Confirmed,HU,2
Bangalore,10880,2/26/2013,Cancelled,STU,3
Bangalore,10881,4/23/2013,Confirmed,HU,3
Bangalore,10882,4/23/2013,Confirmed,HU,3
Bangalore,10883,1/31/2013,Confirmed,STU,2
Bangalore,10884,6/16/2013,Confirmed,2BR,2
Bangalore,10885,6/3/2013,Cancelled,HU,4
Bangalore,10886,6/3/2013,Cancelled,HU,4
Bangalore,10887,6/6/2013,Cancelled,HU,3
Bangalore,10888,6/6/2013,Cancelled,HU,3
Bangalore,10889,6/6/2013,Cancelled,HU,3
Bangalore,10890,4/16/2013,Cancelled,STU,3
Bangalore,10891,4/29/2013,Confirmed,2BR,3
Bangalore,10892,6/29/2013,Cancelled,STU,2
Bangalore,10893,6/29/2013,Cancelled,STU,2
Bangalore,10894,2/12/2013,Confirmed,STU,2
Bangalore,10895,4/9/2013,Confirmed,HU,3
Bangalore,10896,4/9/2013,Confirmed,HU,3
Bangalore,10897,5/25/2013,Confirmed,HU,3
Bangalore,10898,5/25/2013,Confirmed,HU,3
Bangalore,10899,5/25/2013,Confirmed,HU,3
Bangalore,10900,6/29/2013,Confirmed,STU,2
Bangalore,10901,4/13/2013,Confirmed,STU,3
Bangalore,10902,4/13/2013,Confirmed,STU,3
Bangalore,10903,2/9/2013,Confirmed,HU,2
Bangalore,10904,4/2/2013,Cancelled,STU,3
Bangalore,10905,1/14/2013,Confirmed,STU,3
Bangalore,10906,2/26/2013,Confirmed,STU,4
Bangalore,10907,4/17/2013,Confirmed,STU,2
Bangalore,10908,4/8/2013,Cancelled,STU,3
Bangalore,10909,4/8/2013,Cancelled,STU,3
Bangalore,10910,1/22/2013,Confirmed,2BR,3
Bangalore,10911,1/24/2013,Confirmed,STU,3
Bangalore,10912,2/28/2013,Confirmed,HU,2
Bangalore,10913,4/3/2013,Confirmed,STU,3
Bangalore,10914,4/3/2013,Confirmed,STU,3
Bangalore,10915,3/27/2013,Cancelled,1BR,1
Bangalore,10916,6/7/2013,Confirmed,HU,2
Bangalore,10917,4/12/2013,Cancelled,HU,2
Bangalore,10918,4/12/2013,Cancelled,HU,2
Bangalore,10919,3/10/2013,Confirmed,STU,2
Bangalore,10920,3/10/2013,Confirmed,STU,2
Bangalore,10921,2/15/2013,Confirmed,STU,2
Bangalore,10922,6/2/2013,Cancelled,STU,7
Bangalore,10923,2/15/2013,Confirmed,STU,2
Bangalore,10924,4/3/2013,Confirmed,STU,3
Bangalore,10925,4/3/2013,Confirmed,STU,3
Bangalore,10926,2/1/2013,Cancelled,2BR,3
Bangalore,10927,3/18/2013,Cancelled,HU,3
Bangalore,10928,3/18/2013,Cancelled,HU,3
Bangalore,10929,3/18/2013,Cancelled,HU,3
Bangalore,10930,2/3/2013,Confirmed,STU,2
Bangalore,10931,2/3/2013,Confirmed,STU,2
Bangalore,10932,2/2/2013,Confirmed,STU,2
Bangalore,10933,2/2/2013,Confirmed,STU,2
Bangalore,10934,6/5/2013,Cancelled,STU,3
Bangalore,10935,3/1/2013,Confirmed,STU,2
Bangalore,10936,3/1/2013,Confirmed,STU,2
Bangalore,10937,1/16/2013,Confirmed,STU,1
Bangalore,10938,1/23/2013,Cancelled,STU,3
Bangalore,10939,1/21/2013,Cancelled,HU,3
Bangalore,10940,3/6/2013,Confirmed,HU,2
Bangalore,10941,3/6/2013,Confirmed,HU,2
Bangalore,10942,3/6/2013,Confirmed,STU,2
Bangalore,10943,1/22/2013,Confirmed,STU,2
Bangalore,10944,4/7/2013,Confirmed,STU,2
Bangalore,10945,1/25/2013,Confirmed,HU,2
Bangalore,10946,1/25/2013,Confirmed,HU,2
Bangalore,10947,6/2/2013,Confirmed,STU,5
Bangalore,10948,2/20/2013,Confirmed,1BR,4
Bangalore,10949,2/19/2013,Confirmed,STU,4
Bangalore,10950,4/14/2013,Confirmed,STU,3
Bangalore,10951,2/2/2013,Confirmed,STU,2
Bangalore,10952,2/1/2013,Confirmed,2BR,3
Bangalore,10953,2/6/2013,Confirmed,STU,1
Bangalore,10954,4/11/2013,No Show,HU,3
Bangalore,10955,2/2/2013,Confirmed,HU,2
Bangalore,10956,1/30/2013,Confirmed,STU,3
Bangalore,10957,6/6/2013,Cancelled,2BR,4
Bangalore,10958,6/9/2013,No Show,STU,2
Bangalore,10959,2/1/2013,Confirmed,2BR,3
Bangalore,10960,2/2/2013,Confirmed,HU,3
Bangalore,10961,1/22/2013,Cancelled,1BR,3
Bangalore,10962,1/23/2013,Cancelled,STU,3
Bangalore,10963,5/21/2013,Cancelled,STU,2
Bangalore,10964,1/28/2013,Confirmed,HU,3
Bangalore,10965,1/28/2013,Confirmed,HU,3
Bangalore,10966,4/2/2013,Confirmed,STU,3
Bangalore,10967,5/23/2013,Confirmed,STU,4
Bangalore,10968,5/23/2013,Confirmed,STU,4
Bangalore,10969,3/14/2013,Cancelled,1BR,1
Bangalore,10970,3/14/2013,Cancelled,1BR,1
Bangalore,10971,4/28/2013,Confirmed,STU,3
Bangalore,10972,2/8/2013,Cancelled,HU,1
Bangalore,10973,2/10/2013,Confirmed,HU,2
Bangalore,10974,2/10/2013,Confirmed,HU,2
Bangalore,10975,1/27/2013,Confirmed,HU,3
Bangalore,10976,1/27/2013,Confirmed,HU,3
Bangalore,10977,3/26/2013,Confirmed,STU,2
Bangalore,10978,3/29/2013,Confirmed,STU,1
Bangalore,10979,2/26/2013,Confirmed,STU,3
Bangalore,10980,1/18/2013,Confirmed,STU,2
Bangalore,10981,2/1/2013,Confirmed,STU,3
Bangalore,10982,1/30/2013,Confirmed,STU,4
Bangalore,10983,2/27/2013,Cancelled,STU,3
Bangalore,10984,1/17/2013,Confirmed,1BR,2
Bangalore,10985,1/18/2013,Confirmed,1BR,2
Bangalore,10986,4/13/2013,Confirmed,STU,3
Bangalore,10987,3/13/2013,Confirmed,HU,4
Bangalore,10988,3/13/2013,Confirmed,HU,4
Bangalore,10989,3/13/2013,Confirmed,HU,4
Bangalore,10990,4/30/2013,Cancelled,STU,4
Bangalore,10991,4/24/2013,Confirmed,2BR,2
Bangalore,10992,1/22/2013,Confirmed,2BR,2
Bangalore,10993,2/27/2013,Cancelled,HU,3
Bangalore,10994,1/26/2013,Confirmed,1BR,4
Bangalore,10995,1/23/2013,Confirmed,STU,4
Bangalore,10996,1/23/2013,Confirmed,STU,4
Bangalore,10997,1/25/2013,Confirmed,STU,4
Bangalore,10998,1/25/2013,Confirmed,STU,4
Bangalore,10999,2/2/2013,Confirmed,HU,2
Bangalore,11000,2/2/2013,Confirmed,HU,2
Bangalore,11001,2/1/2013,Cancelled,HU,3
Bangalore,11002,5/16/2013,Confirmed,HU,3
Bangalore,11003,6/29/2013,Cancelled,STU,4
Bangalore,11004,5/27/2013,Confirmed,STU,4
Bangalore,11005,3/19/2013,Cancelled,HU,3
Bangalore,11006,3/19/2013,No Show,HU,1
Bangalore,11007,3/19/2013,No Show,HU,1
Bangalore,11008,6/2/2013,Confirmed,STU,4
Bangalore,11009,1/18/2013,Cancelled,STU,3
Bangalore,11010,5/18/2013,Cancelled,STU,4
Bangalore,11011,1/18/2013,Confirmed,STU,3
Bangalore,11012,6/3/2013,Confirmed,STU,4
